F1,F2,F3,F4,F6,F7
72.0051,-0.78909934,0.5372727,-11.710497,6.804461,-130.113
7.381634,-0.08042061,0.14946854,-0.6319756,2.9607852,2.1784139
123.881035,-0.049749494,0.1312511,6.710676,10.107242,344.92853
7.213437,-0.089752555,0.22678852,-0.74685395,2.8565931,1.981727
205.92336,-0.4446479,-0.22840166,10.99949,14.423269,738.09247
8.743168,-0.11247325,0.20043087,-0.6360791,2.9621825,5.0282297
150.90106,-1.2381722,0.50768876,-15.616838,10.842554,-460.5002
203.8408,0.48081267,-0.27279258,-18.902254,15.802023,-705.44147
52.292587,-0.25726342,-0.025557876,2.3661654,5.8466034,103.73485
15.4784565,-7.6174736e-05,0.3020699,-0.18196535,3.4005177,18.954872
6.9455853,-0.1893524,0.20131505,-1.1288118,2.753517,0.13970685
7.1817884,-0.09172356,0.22483218,-0.74875945,2.854714,1.9128002
166.85489,-0.7201477,0.27248597,-16.606936,12.337122,-534.3152
20.213886,0.5075718,-0.17993021,-7.58393,4.4108458,-25.673025
7.6569223,-0.46682405,0.054670572,-1.7282757,2.6575642,-1.0244546
275.17563,-0.8344375,-0.5408728,14.273438,17.783186,1122.9893
91.13863,-0.7744757,-0.6055236,4.965825,8.353804,211.76091
112.25669,0.0020389557,0.1815635,6.077423,9.474786,293.14005
12.292138,-0.05324924,0.25398636,-0.39679664,3.193151,12.366479
16.062563,0.009670854,0.31088424,-0.14258325,3.4385314,20.162634
6.936396,-0.12398136,0.25473619,-1.0721071,2.7621489,0.46804202
91.93708,-0.7830876,-0.61532855,5.0186214,8.404827,214.0335
30.523859,0.39146662,-0.13530219,-8.414242,5.133846,-44.87187
328.8489,-1.1962537,-0.79236364,16.44483,20.087814,1477.3569
92.23735,-0.7756268,-0.60797834,5.036275,8.42226,214.99017
17.461695,0.5385654,-0.19184303,-7.3622837,4.217844,-20.547997
69.584045,-0.650977,0.5518658,-11.678583,6.754975,-121.68391
52.176556,0.14762545,-0.041574717,-10.158037,6.652269,-85.1927
6.9299927,-0.107658625,0.29340625,-1.1844139,2.7315507,0.18928683
940.7522,3.6690807,-2.0022924,-46.540985,35.49241,-6223.2993
29.32479,0.23098576,0.51101804,0.7515968,4.301643,47.585102
94.39178,-0.69200885,-0.5242467,5.156739,8.54241,222.14194
567.18585,-3.179718,-1.9686155,23.776148,28.431221,3404.8057
6.92498,-0.12563992,0.25218856,-1.0683036,2.762707,0.45301497
23.02883,0.12592041,0.41600728,0.32710397,3.8918993,34.566868
146.99496,-0.15183008,0.031389832,7.9751663,11.369173,447.08923
100.15897,-1.9839252,0.8385117,-12.703836,7.175587,-235.74786
39.18935,0.13586485,0.39629674,1.4390762,4.9608088,70.15748
73.41415,-0.58364856,-0.38814783,3.7938287,7.2212133,161.31207
229.0295,-0.56139433,-0.33057594,12.17363,15.611212,853.9909
416.93442,-1.854226,-1.215302,19.614677,23.54797,2119.2178
602.5278,-3.5225782,-2.1506965,24.564999,29.424417,3736.2996
26.447006,0.18296254,0.46758962,0.55756795,4.1143556,41.634674
16.452137,0.016172051,0.31676364,-0.116316795,3.4638853,20.968164
36.43802,0.23528612,0.50226474,1.24105,4.7721395,63.251324
9.807257,-0.09471607,0.21648848,-0.564335,3.0314336,7.22846
11.281637,-1.1092888,0.1615696,-5.222082,1.9905416,-5.978828
13.642347,-0.20706236,-0.043594837,-6.415392,3.125441,-11.992581
9.152078,-0.105648994,0.20660198,-0.60850924,2.9887943,5.873738
141.47829,-0.12728763,0.055239677,7.674494,11.068907,422.53372
6.927389,-0.10766196,0.29369617,-1.1860328,2.7310066,0.17998636
86.2675,-0.722041,-0.5457895,4.643733,8.0425415,197.89627
256.02695,-0.709216,-0.45172262,13.475089,16.941612,1000.18915
76.44073,-0.61623824,-0.42527246,3.9939568,7.4146123,169.92654
55.557396,0.00532043,0.090946436,-10.494246,6.6759086,-91.44879
7.9471416,-0.5300703,0.045084476,-1.9760156,2.6133895,-1.3655025
39.283016,0.13248122,0.3926915,1.4458168,4.9672313,70.39259
137.13855,-1.685052,0.7105925,-14.762735,9.553255,-396.82382
6.92984,-0.1055367,0.29835498,-1.198584,2.7277172,0.15549314
77.93063,-0.63228095,-0.44354463,4.092474,7.509817,174.16725
120.5857,-2.2225304,0.9546282,-13.735468,8.002569,-320.23724
10.830216,-0.077644706,0.23192573,-0.495364,3.0980082,9.343646
29.4261,0.23267758,0.5125468,0.7584274,4.308236,47.794586
342.69354,-1.2928578,-0.8578303,16.985003,20.665981,1571.8143
15.61909,0.002270341,0.30419183,-0.17248344,3.4096704,19.24566
473.8858,-2.3207588,-1.4952023,21.411982,25.578838,2572.8257
17.364462,0.031395555,0.33052993,-0.05480504,3.5232599,22.854588
374.91174,1.8397975,-0.30715275,-25.395033,20.824501,-1960.4181
7.2524414,-0.08448994,0.23210287,-0.74495393,2.8585548,2.0735154
164.54689,-0.23555565,-0.04544723,8.897301,12.296291,530.49805
15.329307,-0.0025657415,0.29981923,-0.19202149,3.390811,18.646471
6.9247365,-0.14992952,0.23708153,-1.1132237,2.7531807,0.25770319
7.5091677,-0.435763,0.057801247,-1.5990627,2.6809442,-0.8454585
183.3124,-0.18576562,0.029857874,-17.628252,13.878885,-610.46075
6.929081,-0.1178844,0.26974428,-1.1171613,2.7496786,0.3462298
149.93747,-1.2694551,0.5218928,-15.557016,10.752296,-456.04184
42.396618,0.25776184,-0.08390856,-9.370413,5.966437,-66.980865
9.914358,-0.91089356,0.053701162,-3.7850702,2.2765138,-3.9028945
52.075577,-0.2534181,-0.021316886,2.3513417,5.832355,103.156
7.605925,-0.45571053,0.05635488,-1.6847428,2.6653266,-0.9645257
58.752094,-0.37184608,-0.15189385,2.8074114,6.2707148,120.96447
41.68646,0.045631528,0.30012476,1.618804,5.132044,76.425514
55.384132,-0.31210685,-0.08602512,2.577348,6.0495844,111.980995
91.35358,-0.77678716,-0.6081526,4.9800367,8.367539,212.37271
24.42423,0.14920533,0.4370625,0.42118657,3.9827127,37.452152
7.7838287,-0.49451518,0.05042529,-1.8365124,2.6382747,-1.1734233
6.923317,-0.12678123,0.24972618,-1.0617816,2.7644,0.4649217
477.76837,-2.3546891,-1.5146031,21.52163,25.70675,2605.7246
7.2786665,-0.0817759,0.2348311,-0.743546,2.859977,2.1332402
6.9216623,-0.11272931,0.2825743,-1.1560309,2.7388747,0.23881054
17.012596,0.5436224,-0.1937871,-7.3261156,4.1863503,-19.7117
7.688908,-0.4737947,0.05361402,-1.7555797,2.6526957,-1.0620424
606.9271,-3.566042,-2.1734807,24.657446,29.543377,3778.44
117.58882,-0.022356868,0.15838647,6.3639364,9.761655,317.50256
25.731045,0.17101395,0.4567845,0.5092956,4.0677605,40.154266
25.276896,0.16343701,0.44993234,0.47867513,4.038204,39.21522
192.41573,0.10982764,-0.104350805,-18.193209,14.731695,-652.5799
7.279377,-0.38454723,0.06714082,-1.4059918,2.715031,-0.58078676
10.9642105,-1.0799776,0.110787034,-4.843075,2.0700285,-5.4179606
166.75755,-0.24702096,-0.055274606,9.007893,12.408522,541.8536
6.9267497,-0.108426094,0.29199338,-1.1813667,2.7322404,0.18966329
6.927101,-0.12489176,0.25368476,-1.0719299,2.7618146,0.44890928
54.546543,-0.2972474,-0.06964159,2.520132,5.9945908,109.74688
15.297106,-0.0031026602,0.29933286,-0.19419253,3.3887153,18.57989
6.937722,-0.12328017,0.25621438,-1.0759225,2.761173,0.46181834
410.45203,-1.8030607,-1.1837356,19.39785,23.306772,2069.464
430.2973,-1.9617044,-1.2806969,20.04884,24.034658,2223.746
89.45455,-1.5910047,0.65372205,-12.233332,7.0649734,-194.44843
43.967884,-0.036809206,0.21225572,1.7830083,5.2884893,82.15215
82.641045,-0.6829952,-0.501312,4.4039392,7.810811,187.57436
80.886345,-0.66410315,-0.47979045,4.2879133,7.6986856,182.58002
125.22645,-2.0718403,0.8862078,-14.02347,8.437328,-341.70908
40.125618,0.1020354,0.3602401,1.506463,5.025011,72.50763
7.029552,-0.33010375,0.075392365,-1.1927332,2.7530575,-0.287207
15.798113,0.005257249,0.3068936,-0.16041303,3.4213212,19.61583
134.72273,-0.09713328,0.084489346,7.3068275,10.701639,392.38254
27.809076,0.20569336,0.4881451,0.64940274,4.2029996,44.451046
170.25554,-0.6097177,0.22233987,-16.817934,12.6557255,-550.0494
11.514665,-0.066223025,0.24225426,-0.4492163,3.1425526,10.758889
39.930035,0.2855388,-0.09458542,-9.171764,5.793464,-62.38769
7.66462,-0.4695351,0.052827716,-1.7320454,2.6572006,-1.0286304
67.18543,-0.5141312,0.56632066,-11.646963,6.7059464,-113.332886
12.775064,-0.0451895,0.26127505,-0.3642364,3.2245798,13.365033
16.099058,0.010279775,0.31143546,-0.14012253,3.4409068,20.238096
13.80961,-0.027926326,0.27688575,-0.29448408,3.2919087,15.504174
7.564623,-0.44670975,0.05771911,-1.6494858,2.6716132,-0.9159895
315.2468,1.6468822,-0.12840831,-23.16526,19.277845,-1510.9185
7.035915,-0.10822594,0.22292662,-0.8296743,2.8281112,1.3724555
30.287476,0.39412916,-0.13632536,-8.395203,5.11727,-44.431683
139.026,-0.115961075,0.06591678,7.5432987,10.937443,411.24133
7.0415435,-0.10735369,0.22141814,-0.8175039,2.8314466,1.4192494
52.81193,0.12727857,-0.023904085,-10.217297,6.6698112,-86.370865
96.65505,-1.8553084,0.7780211,-12.549826,7.139382,-222.22913
6.9939165,-0.114091516,0.23714662,-0.9320736,2.8001852,0.9927701
15.101377,-0.0063694715,0.29637933,-0.20738912,3.3759773,18.175179
454.7252,2.0978007,-0.54623675,-28.377747,22.893452,-2561.7092
313.55875,1.6414448,-0.12337434,-23.102133,19.23413,-1498.2014
82.53214,-0.68182504,-0.49997997,4.39674,7.8038526,187.26442
11.637134,-0.064178586,0.24410295,-0.44095922,3.1505227,11.01212
129.56412,-1.9309942,0.82226014,-14.2926655,8.8436775,-361.77853
6.9278917,-0.10448301,0.30102718,-1.2068021,2.7254171,0.1319828
44.39211,-0.052139997,0.1959176,1.8135419,5.3175797,83.217
93.5747,-0.74837077,-0.58142877,5.116128,8.500887,219.1943
6.9368587,-0.113397,0.2799225,-1.1452087,2.7424634,0.29496336
11.189828,-1.1008111,0.14688194,-5.112461,2.0135317,-5.816608
20.504898,0.5042943,-0.1786704,-7.6073666,4.4312525,-26.214935
12.033372,-0.944522,0.10731411,-5.673311,2.2226086,-7.61373
7.9420776,-0.094153166,0.16126549,-0.62315404,2.9708054,3.3335366
249.89644,1.4356263,0.06733763,-20.723024,17.58385,-1018.58765
9.602084,-0.09813964,0.2133925,-0.5781684,3.018081,6.8042216
9.914102,-0.9099375,0.055093527,-3.7872913,2.275849,-3.906835
97.55727,-0.4625162,-0.29124856,5.311782,8.701462,233.66798
186.2132,-0.091572165,-0.012912512,-17.80829,14.1506405,-623.88214
58.28236,-0.11572564,0.2049396,-10.769131,6.6819615,-96.488815
192.48363,0.11203444,-0.1053617,-18.197405,14.73807,-652.8942
109.11289,0.01387763,0.19482768,5.892915,9.292906,281.16226
14.802,-0.011365294,0.29186177,-0.22757411,3.3564937,17.556154
82.005806,-0.6761533,-0.49352193,4.3619347,7.7702184,185.7663
212.22423,0.75279486,-0.39562583,-19.421862,16.585802,-744.2909
6.924121,-0.11370218,0.2800318,-1.1480279,2.7411375,0.2628863
268.7416,-0.79218113,-0.5108912,14.00648,17.501469,1081.531
238.93114,-0.61173975,-0.37439036,12.674591,16.118486,903.9909
45.595547,-0.09562969,0.14956653,1.9001589,5.4001036,86.237755
155.89207,-1.0761079,0.43411088,-15.926569,11.310122,-483.59262
22.657925,0.11973202,0.41041112,0.3020965,3.8677607,33.799946
117.80244,-0.02308476,0.15749562,6.3769503,9.774403,318.2433
6.991335,-0.11451292,0.23774087,-0.93727463,2.7987552,0.9723104
316.65558,-1.1128222,-0.7350445,15.958952,19.570318,1395.7179
114.15529,-2.4313302,1.0494292,-13.336405,7.400166,-290.48505
9.256219,-0.10391164,0.20817304,-0.60148764,2.9955719,6.0890713
156.68846,-0.1977787,-0.010989904,8.486196,11.882637,492.88455
44.89316,-0.0702492,0.1766175,1.8496051,5.351939,84.4747
179.94402,-0.3126396,-0.11340892,9.684088,13.091484,607.0573
470.7825,-2.293995,-1.4796734,21.322372,25.47498,2546.8337
14.621423,0.24168766,-0.13542414,-6.866954,3.6748216,-14.657146
16.624304,0.019044518,0.3193605,-0.10470891,3.47509,21.324152
536.388,-2.8867788,-1.8107998,23.053326,27.536766,3121.3567
28.373375,0.21510899,0.49666047,0.68744946,4.2397246,45.617855
7.6342435,-0.462947,0.053782582,-1.7060297,2.661849,-0.992785
159.48671,-0.9593836,0.38110757,-16.149645,11.646883,-500.22427
6.9262066,-0.1165998,0.27305865,-1.1274934,2.7467697,0.31577897
7.7187185,-0.48029125,0.052629113,-1.7810264,2.648158,-1.0970731
229.12776,-0.56204784,-0.3310318,12.177568,15.615398,854.645
40.599644,0.27800035,-0.091688156,-9.225689,5.8404255,-63.634613
248.37885,1.4307019,0.0719018,-20.666328,17.544468,-1007.15436
8.824344,-0.7219049,0.01508224,-2.7230086,2.4803922,-2.3931842
214.31403,-0.48632228,-0.2653911,11.430282,14.858267,779.50244
24.350288,0.14797318,0.4359486,0.416201,3.9779005,37.299267
89.21782,-0.7537991,-0.5819669,4.8388147,8.231066,206.2937
6.9199142,-0.12025499,0.26528394,-1.1072162,2.751988,0.35044062
7.190196,-0.09086633,0.22569394,-0.74830604,2.8551714,1.9319171
101.33282,-0.13322198,0.043972015,5.485262,8.88205,247.94582
9.206434,-0.10474241,0.20742178,-0.6048443,2.992332,5.98613
239.94722,-0.6169592,-0.3788824,12.725675,16.170279,909.17096
9.875497,-0.9193188,0.029020786,-3.7061114,2.2956386,-3.7776222
6.9266534,-0.11090672,0.28623915,-1.1649739,2.7366643,0.22818363
12.397167,-0.77777994,0.07319319,-5.841099,2.426742,-8.603805
9.722217,-0.8748599,0.05107379,-3.6052272,2.3103259,-3.6495872
17.233068,0.029203534,0.32854724,-0.06366396,3.5147088,22.582905
31.126,0.26104367,0.5381968,0.87303996,4.4188666,51.309483
80.08168,-0.65543616,-0.4699254,4.234707,7.647268,180.28972
6.932831,-0.11928809,0.26605237,-1.1054857,2.7529867,0.38169682
395.70303,-1.6865636,-1.1119416,18.906332,22.759518,1955.982
7.8224716,-0.503724,0.047938585,-1.8673646,2.6330087,-1.2151232
203.81555,-0.43425918,-0.21912146,10.890833,14.313633,727.75684
6.9376173,-0.123963475,0.25463748,-1.071454,2.7623756,0.47215378
326.8211,-1.1823198,-0.78285146,16.364208,20.001898,1463.7527
35.60894,0.3342011,-0.113289595,-8.823767,5.4904437,-54.341114
167.46617,-0.7002922,0.2634642,-16.644823,12.394407,-537.1435
106.33352,-2.210565,0.94509625,-12.975237,7.2394013,-259.57028
23.208971,0.47384262,-0.16696525,-7.82514,4.620879,-31.250357
18.341444,0.5286583,-0.18803477,-7.433135,4.2795377,-22.186235
32.07582,0.37398958,-0.12858415,-8.539227,5.242679,-47.761875
322.85562,-1.1550006,-0.7641716,16.207388,19.834576,1437.018
150.32523,-1.2568737,0.5161822,-15.581087,10.788607,-457.83597
13.7613945,-0.02873075,0.27615857,-0.29773492,3.2887707,15.404481
6.987464,-0.24922729,0.14823413,-1.158055,2.753096,-0.036346912
255.79219,1.4546866,0.049683094,-20.943373,17.73666,-1063.0048
74.23112,-0.9160975,0.5238583,-11.739847,6.849959,-137.86319
6.9252615,-0.12697053,0.24906373,-1.0593002,2.7651503,0.47487462
112.80458,-7.236004e-05,0.1792419,6.1093397,9.50629,295.26382
164.53273,-0.23632228,-0.045507193,8.891472,12.291384,531.20935
7.0522423,-0.10585499,0.21781635,-0.79149926,2.8385396,1.5157584
101.20661,-0.14540946,0.03155446,5.479704,8.876206,247.45743
163.05823,-0.22812521,-0.038891077,8.821347,12.219505,523.07874
132.61565,-0.087342024,0.09367621,7.194438,10.588959,382.62778
6.9275284,-0.11460781,0.27753687,-1.1398723,2.7434804,0.28931868
14.589742,0.22716677,-0.13245249,-6.8523426,3.6570444,-14.570925
27.153322,0.194749,0.47824883,0.6051899,4.160323,43.095135
97.88505,-0.39077866,-0.2176385,5.317957,8.710062,235.3195
355.78525,-1.3856932,-0.91985464,17.486391,21.205004,1662.5763
6.916527,-0.12493229,0.2548008,-1.0783268,2.759652,0.41155863
73.833885,-0.8934344,0.52625203,-11.734602,6.841841,-136.48016
7.2853227,-0.08440828,0.23212028,-0.74266315,2.8607533,2.1403751
234.45161,-0.5910002,-0.35490203,12.435469,15.878782,883.28296
7.1383,-0.09627974,0.22025084,-0.7510854,2.8523626,1.8136264
6.9295416,-0.105484724,0.29851007,-1.1991173,2.7275608,0.15360606
7.005229,-0.11248183,0.23345363,-0.9050283,2.8075666,1.0936273
10.092337,-0.08995831,0.22079086,-0.54511404,3.0499868,7.817924
155.47308,-1.0897137,0.4402907,-15.900576,11.2708645,-481.65402
63.78239,-0.3600484,0.4350226,-11.323946,6.6941752,-106.66151
6.9317627,-0.110305905,0.28705072,-1.1657386,2.7366679,0.23712385
27.046629,0.43062532,-0.15035355,-8.134203,4.890001,-38.3967
634.22217,-3.841888,-2.3157794,25.19856,30.2547,4044.8872
7.15897,-0.35830736,0.07111764,-1.3032082,2.7333584,-0.43929118
45.629326,-0.096851945,0.14826274,1.9025905,5.4024205,86.32255
7.0050545,-0.112547874,0.23332119,-0.90470624,2.8076463,1.0940169
37.361412,0.31446517,-0.10570431,-8.964901,5.613336,-57.6045
114.564705,-0.008418798,0.1715554,6.202092,9.59949,303.58554
37.503166,0.19680023,0.46124375,1.3177133,4.8451805,65.92498
23.300306,0.47281468,-0.16657019,-7.832493,4.627285,-31.420439
182.89514,-0.327659,-0.12648988,9.833389,13.242664,621.96106
144.7003,-1.4395143,0.5991099,-15.231997,10.261665,-431.81058
91.5642,-1.6684397,0.69014,-12.326063,7.0867753,-202.58781
33.07341,0.36275446,-0.124264956,-8.619571,5.312635,-49.619545
39.72448,0.11653054,0.37568963,1.4775913,4.9975038,71.50072
74.490974,-0.59524715,-0.4013543,3.8650324,7.2900233,164.377
6.9234405,-0.1268903,0.24945879,-1.0609809,2.7646215,0.46707344
31.262222,0.26331627,0.540252,0.8822243,4.427732,51.591152
181.17891,-0.25502908,0.06130624,-17.495867,13.679029,-600.5896
83.7987,-0.69545615,-0.51550865,4.480488,7.8847847,190.8694
11.786977,-1.0241488,0.12968528,-5.5449038,2.1169379,-7.0226827
23.69236,0.13699448,0.42602086,0.3718412,3.935082,35.93886
7.1197023,-0.08887386,0.19241989,-0.7107177,2.8887246,1.7254485
89.1113,-1.5784119,0.6477978,-12.218248,7.061416,-193.12405
23.745712,0.13788426,0.42682576,0.37543845,3.9385543,36.049175
32.614582,0.36792123,-0.12625098,-8.582617,5.280458,-48.76513
6.9310665,-0.11591768,0.27408743,-1.1289532,2.7465754,0.32255268
6.9353857,-0.11397302,0.27811277,-1.1391292,2.7440042,0.30760002
8.59395,-0.11269796,0.19624364,-0.64135504,2.9568143,4.716954
35.190395,0.33891475,-0.115101576,-8.790058,5.4610925,-53.561726
20.516823,0.084002614,0.3781016,0.15773654,3.7284164,29.372763
69.43489,-0.642465,0.55276275,-11.676615,6.751927,-121.164604
52.844803,-0.2670647,-0.03636217,2.4038873,5.88286,105.20778
11.607078,-1.0596985,0.1455177,-5.4411345,2.061885,-6.645072
34.846397,0.29280376,0.5635662,1.1264937,4.662997,59.256184
9.083734,-0.10678947,0.20557082,-0.6131172,2.9843464,5.7324224
199.59709,-0.4135617,-0.20056129,10.6727295,14.093691,707.1704
24.826286,0.15591538,0.4431317,0.44829428,4.0088787,38.28349
81.20726,-1.2882842,0.51135373,-11.870832,6.9797387,-162.629
7.1770544,-0.09223187,0.22432101,-0.74901074,2.8544595,1.901975
8.320295,-0.10491288,0.18155992,-0.6337142,2.962688,4.1361995
31.383615,0.2653438,0.54208684,0.89040923,4.4356318,51.842167
20.537664,0.0843488,0.37841535,0.15914202,3.729773,29.415857
33.268177,0.29679215,0.57052445,1.0174723,4.5582805,55.738895
7.412268,-0.08289611,0.16437173,-0.6505844,2.9441307,2.2682843
34.66048,0.34488142,-0.11739564,-8.747381,5.42393,-52.57493
332.6526,-1.2225093,-0.8103671,16.595243,20.248302,1503.002
169.89897,-0.26281345,-0.06913388,9.1678295,12.57028,557.5632
349.31125,-1.3393391,-0.889081,17.241007,20.940544,1617.301
219.76831,0.9259597,-0.26552176,-19.675493,16.787035,-798.60284
14.271647,-0.020215869,0.28385806,-0.263332,3.321978,16.459538
267.01453,-0.78052294,-0.5027437,13.936536,17.427256,1070.1385
7.9773626,-0.5366564,0.044086218,-2.001813,2.6087894,-1.4010161
230.94173,-0.57043874,-0.3389163,12.2743,15.712389,863.04535
28.571375,0.21841347,0.49964833,0.7007992,4.25261,46.02726
6.925109,-0.126665,0.2497915,-1.0614235,2.7645705,0.46953762
69.23687,-0.5386802,-0.33692193,3.5176156,6.9542875,149.42236
89.338524,-0.7551006,-0.58344746,4.846796,8.238778,206.63725
6.9856377,-0.115375996,0.23935926,-0.9499512,2.795285,0.9240037
306.1141,-1.0418378,-0.68566513,15.53212,19.117388,1326.1763
80.15666,-1.2497236,0.49321675,-11.824644,6.968883,-158.57562
12.642397,-0.6653813,0.050192595,-5.9542027,2.5643454,-9.271198
7.163401,-0.09760797,0.21883917,-0.7491165,2.854215,1.8613089
14.842315,-0.010692,0.29247022,-0.2248559,3.3591173,17.639513
380.41403,-1.56859,-1.037945,18.379227,22.177818,1841.0381
110.43067,0.008697867,0.18923903,5.9688654,9.368009,286.3956
127.261635,-0.063749194,0.116790175,6.9013243,10.296475,358.9968
92.76048,-0.79194987,-0.62542343,5.0730677,8.457442,216.37712
7.0421352,-0.10736191,0.22079933,-0.8144258,2.8322687,1.4289058
15.608262,0.0020891428,0.30402827,-0.17321324,3.4089656,19.223272
13.799959,-0.13482285,-0.058377385,-6.488085,3.21388,-12.421521
93.16791,-1.7273101,0.7178242,-12.39654,7.1033444,-208.77516
37.54489,0.19529045,0.45963645,1.3207164,4.8480425,66.02971
7.0429363,-0.10715568,0.22096264,-0.81417096,2.8323565,1.4316753
16.096907,0.010244012,0.31140256,-0.14026761,3.4407668,20.233648
257.99933,1.461818,0.04308307,-21.025873,17.793858,-1079.6327
6.9652376,-0.11491275,0.26153064,-1.0593598,2.7660825,0.5823866
189.0366,9.9778175e-05,-0.05453086,-17.983522,14.415129,-636.9454
13.895517,-0.026492,0.27818274,-0.28869194,3.2974994,15.6818075
8.583687,-0.6696178,0.02278769,-2.5171475,2.5171468,-2.109633
14.972309,-0.008522868,0.29443192,-0.2160914,3.3675776,17.908304
7.2796345,-0.08882725,0.22760344,-0.74236226,2.8609238,2.1181693
88.18851,-0.7427138,-0.56934285,4.770754,8.165292,203.36404
169.07858,-0.25838208,-0.06548095,9.128125,12.529726,553.1451
34.579155,0.302459,0.57385945,1.107259,4.6446714,58.585373
16.329998,0.014134049,0.31492114,-0.12455201,3.4559364,20.715616
37.719948,0.31042778,-0.104151726,-8.993778,5.6384797,-58.272156
16.534859,0.017552972,0.31801248,-0.11073959,3.4692688,21.13921
37.435177,0.31363404,-0.10538435,-8.970844,5.618509,-57.741863
21.32495,0.09748757,0.39029622,0.21222317,3.7810102,31.043734
7.969226,-0.09492552,0.16272223,-0.62391204,2.9702227,3.391152
136.66231,-0.10554361,0.076122046,7.4139004,10.808323,400.8076
147.4531,-0.15326536,0.02948916,8.003819,11.397121,448.56458
6.930994,-0.1157496,0.27448642,-1.1301141,2.7462587,0.31965685
7.0160933,-0.32267356,0.08035946,-1.1815287,2.7546535,-0.2593354
323.32236,-1.1579844,-0.7663038,16.227308,19.855474,1439.9403
234.84319,-0.59034574,-0.35620785,12.471468,15.912083,882.78143
6.922044,-0.11957753,0.26661444,-1.1103663,2.7512248,0.3474809
11.700992,-1.0411402,0.13725269,-5.495306,2.0906248,-6.842198
108.55214,0.016858935,0.1973306,5.8652973,9.264793,278.21515
6.9296675,-0.12567508,0.2515701,-1.0651149,2.763761,0.4704064
146.9775,-1.3655752,0.5655329,-15.373323,10.474989,-442.34665
87.96772,-0.7403475,-0.566643,4.756156,8.151184,202.73558
134.45607,-0.09544122,0.085727096,7.295356,10.6896305,390.72668
162.62003,-0.22617316,-0.036991954,8.797371,12.19558,521.14166
44.63544,-0.060932755,0.18654585,1.8310556,5.3342657,83.8278
461.15402,-2.212966,-1.4320023,21.030985,25.141844,2468.2332
15.946847,0.007739663,0.30913758,-0.15038502,3.4310007,19.923367
7.866581,-0.09200585,0.15721416,-0.621046,2.972426,3.173316
14.025625,-0.03139031,-0.079542875,-6.592165,3.3405066,-13.035676
16.31327,0.013854146,0.31466746,-0.1256795,3.4548478,20.681026
34.584362,0.30227065,0.5736568,1.1076338,4.645028,58.598446
6.925803,-0.120865464,0.26319098,-1.0994543,2.7543268,0.3811623
217.239,0.8679048,-0.30914664,-19.590487,16.719587,-780.3936
210.67963,-0.46891856,-0.24947643,11.239605,14.666508,762.19025
14.79133,-0.011542678,0.29170108,-0.22829342,3.3557992,17.534092
6.9283543,-0.11103618,0.28574336,-1.1630421,2.737256,0.23632503
86.63308,-0.72597086,-0.55027103,4.667906,8.065902,198.93684
6.916807,-0.12520373,0.25413787,-1.0763495,2.7601976,0.41681862
7.019099,-0.110634565,0.22834313,-0.8695905,2.8172138,1.2232879
6.9351125,-0.11616814,0.27304232,-1.1247414,2.7478793,0.34101152
41.388866,0.056383967,0.31158543,1.5973847,5.111637,75.67853
135.68153,-0.100459576,0.080479026,7.3649435,10.758619,395.7535
7.318654,-0.076417685,0.12781394,-0.6057475,2.9841857,2.0104947
27.114813,0.19410717,0.477669,0.6025933,4.157817,43.01551
91.932724,-0.78302634,-0.6152599,5.0183325,8.404547,214.02113
31.007355,0.38602114,-0.13320923,-8.453179,5.1677513,-45.772217
10.9642105,-1.0799776,0.110787034,-4.843075,2.0700285,-5.4179606
21.379433,0.09839642,0.39111733,0.21589649,3.7845557,31.15639
24.282576,0.14684212,0.43492627,0.41163576,3.9734938,37.159252
6.9340906,-0.11266434,0.2813028,-1.1486266,2.7413857,0.28244078
162.78398,-0.22708356,-0.037707686,8.805042,12.203466,522.06494
6.931932,-0.11169052,0.28381324,-1.1564469,2.7391846,0.25942802
450.8052,-2.1271687,-1.3810792,20.711317,24.778463,2384.748
80.34654,-1.2566885,0.49649453,-11.832998,6.9708467,-159.30823
205.65866,0.5398346,-0.2995832,-19.015093,15.972311,-713.8523
76.509796,-1.0460972,0.5101235,-11.7698765,6.8965373,-145.79662
23.31588,0.13071167,0.42033982,0.3464576,3.9105804,35.160404
42.020496,0.26199841,-0.08553767,-9.340118,5.9400635,-66.28047
23.415922,0.47151232,-0.16606975,-7.8418064,4.6353927,-31.635733
12.724396,-0.62779796,0.04250145,-5.9920206,2.6103573,-9.49436
6.9101477,-0.12213373,0.26203537,-1.1009119,2.7532892,0.34479094
201.67381,-0.4235053,-0.20966029,10.781625,14.203213,717.0716
7.0817227,-0.10228777,0.21420789,-0.75409853,2.849314,1.6844097
39.84512,0.112170696,0.37104368,1.4862742,5.005777,71.80354
15.294183,0.55004203,-0.19852376,-7.1772394,4.0523233,-16.488073
396.4898,-1.6929272,-1.115807,18.931772,22.788067,1962.1549
133.63177,-0.0918051,0.08928478,7.2502403,10.644611,387.08636
7.1325684,-0.09688079,0.21964645,-0.7513919,2.852053,1.8005542
19.620226,0.5142573,-0.18250024,-7.5361195,4.3692145,-24.567532
182.84473,-0.32742393,-0.12625766,9.830642,13.239922,621.73676
195.64091,-0.39227903,-0.18285179,10.479415,13.896606,686.1445
132.55614,-1.8338455,0.7781527,-14.478365,9.123974,-375.62198
60.069443,-0.39521313,-0.1776563,2.8973982,6.3572073,124.47826
